;Date;Open;High;Low;Close;Adj Close;Volume;Symbol
38;2/8/2015;178.679;181.365;175.809;178.359;178.359;793432.0;BTC-USD
39;2/9/2015;178.527;178.551;171.526;173.147;173.147;1412300.0;BTC-USD
40;2/10/2015;173.325;178.615;168.729;176.318;176.318;1943220.0;BTC-USD
41;2/11/2015;176.081;178.855;171.517;172.744;172.744;1202390.0;BTC-USD
42;2/12/2015;173.081;176.514;171.675;175.756;175.756;1073660.0;BTC-USD
43;2/13/2015;175.509;185.321;174.563;182.168;182.168;2417560.0;BTC-USD
44;2/14/2015;182.293;196.317;182.138;193.769;193.769;2967890.0;BTC-USD
45;2/15/2015;194.003;202.953;179.408;1.842;1.842;3678900.0;BTC-USD
46;2/16/2015;184.448;184.862;179.563;179.628;179.628;1766700.0;BTC-USD
47;2/17/2015;179.412;187.891;17.926;185.312;185.312;1824820.0;BTC-USD
48;2/18/2015;185.666;186.326;1.804;182.816;182.816;1504230.0;BTC-USD
49;2/19/2015;182.521;185.061;181.634;184.676;184.676;1117190.0;BTC-USD
50;2/20/2015;184.202;186.406;183.222;184.795;184.795;1430460.0;BTC-USD
51;2/21/2015;184.896;186.566;183.509;184.891;184.891;934224.0;BTC-USD
52;2/22/2015;184.988;186.636;178.515;17.962;17.962;1413400.0;BTC-USD
53;2/23/2015;180.305;182.299;178.092;182.041;182.041;1207240.0;BTC-USD
54;2/24/2015;181.356;183.569;180.436;182.932;182.932;941910.0;BTC-USD
55;2/25/2015;1.83;183.169;179.148;180.234;180.234;768342.0;BTC-USD
56;2/26/2015;18.081;181.254;17.932;181.013;181.013;917184.0;BTC-USD
57;2/27/2015;180.117;187.539;179.712;185.142;185.142;2360850.0;BTC-USD
58;2/28/2015;184.918;184.921;181.946;184.073;184.073;1026120.0;BTC-USD
59;3/1/2015;184.576;191.168;180.783;189.157;189.157;1697220.0;BTC-USD
60;3/2/2015;189.242;194.944;186.357;19.361;19.361;2442300.0;BTC-USD
61;3/3/2015;19.422;19.722;190.707;195.592;195.592;2818220.0;BTC-USD
62;3/4/2015;195.605;197.365;192.102;19.305;19.305;2444050.0;BTC-USD
63;3/5/2015;192.448;193.973;186.444;191.641;191.641;2042170.0;BTC-USD
64;3/6/2015;192.033;192.923;187.819;189.782;189.782;1718100.0;BTC-USD
65;3/7/2015;189.359;191.934;188.218;19.105;19.105;1176540.0;BTC-USD
66;3/8/2015;191.353;192.286;187.753;189.186;189.186;1281400.0;BTC-USD
67;3/9/2015;18.925;194.574;188.913;194.428;194.428;2713960.0;BTC-USD
68;3/10/2015;1.944;208.345;193.693;200.906;200.906;4023500.0;BTC-USD
69;3/11/2015;200.824;203.622;198.634;202.628;202.628;1945020.0;BTC-USD
70;3/12/2015;202.358;207.173;199.819;204.279;204.279;2153170.0;BTC-USD
71;3/13/2015;204.211;204.802;200.796;200.796;200.796;1702690.0;BTC-USD
72;3/14/2015;200.409;201.398;199.315;199.605;199.605;1524990.0;BTC-USD
73;3/15/2015;199.462;203.402;199.045;201.883;201.883;1035700.0;BTC-USD
74;3/16/2015;202.176;206.163;201.734;203.308;203.308;1307010.0;BTC-USD
75;3/17/2015;203.447;20.537;197.721;198.215;198.215;1493110.0;BTC-USD
76;3/18/2015;198.265;198.776;172.864;174.254;174.254;2976040.0;BTC-USD
77;3/19/2015;174.365;179.015;165.362;175.909;175.909;2925790.0;BTC-USD
78;3/20/2015;176.328;179.233;175.146;176.721;176.721;1015870.0;BTC-USD
79;3/21/2015;176.692;176.782;172.552;174.669;174.669;1025410.0;BTC-USD
80;3/22/2015;174.583;179.772;174.001;179.772;179.772;1072060.0;BTC-USD
81;3/23/2015;179.968;179.968;175.191;177.816;177.816;1257730.0;BTC-USD
82;3/24/2015;177.551;177.783;165.159;165.159;165.159;2014330.0;BTC-USD
83;3/25/2015;16.546;178.647;161.117;167.314;167.314;2189060.0;BTC-USD
84;3/26/2015;167.272;173.088;16.468;169.549;169.549;1655180.0;BTC-USD
85;3/27/2015;16.912;169.846;166.663;168.674;168.674;1109440.0;BTC-USD
86;3/28/2015;168.267;171.639;167.734;170.366;170.366;843595.0;BTC-USD
87;3/29/2015;170.459;170.619;164.351;165.568;165.568;1242080.0;BTC-USD
88;3/30/2015;165.646;168.405;164.363;166.958;166.958;1297260.0;BTC-USD
89;3/31/2015;166.961;167.999;164.223;16.526;16.526;1124990.0;BTC-USD
90;4/1/2015;165.103;167.728;163.036;166.463;166.463;1245880.0;BTC-USD
91;4/2/2015;166.689;169.287;165.958;167.781;167.781;1254970.0;BTC-USD
92;4/3/2015;167.682;170.446;167.502;169.851;169.851;1053650.0;BTC-USD
93;4/4/2015;169.983;170.437;167.366;168.785;168.785;794158.0;BTC-USD
94;4/5/2015;168.251;171.155;167.513;170.082;170.082;1012920.0;BTC-USD
95;4/6/2015;170.164;171.585;167.454;168.687;168.687;1077700.0;BTC-USD
96;4/7/2015;168.598;168.724;166.637;166.842;166.842;898271.0;BTC-USD
97;4/8/2015;166.827;167.662;161.802;16.275;16.275;1479550.0;BTC-USD
98;4/9/2015;161.959;16.313;155.001;158.594;158.594;1354130.0;BTC-USD
99;4/10/2015;158.526;159.109;151.592;152.704;152.704;1448110.0;BTC-USD
100;4/11/2015;152.283;153.768;1.439;145.911;145.911;1329260.0;BTC-USD
101;4/12/2015;145.879;148.723;145.469;146.247;146.247;724290.0;BTC-USD
102;4/13/2015;147.176;148.304;136.732;13.769;13.769;1316410.0;BTC-USD
103;4/14/2015;137.585;139.102;133.622;137.848;137.848;1669170.0;BTC-USD
104;4/15/2015;137.596;142.054;134.508;1.383;1.383;1230190.0;BTC-USD
105;4/16/2015;138.324;143.193;137.302;142.145;142.145;1098160.0;BTC-USD
106;4/17/2015;142.154;144.178;139.607;140.913;140.913;1127080.0;BTC-USD
107;4/18/2015;140.984;142.272;138.813;140.993;140.993;733823.0;BTC-USD
108;4/19/2015;140.987;142.595;137.942;138.917;138.917;984396.0;BTC-USD
109;4/20/2015;138.429;141.502;137.896;140.896;140.896;959972.0;BTC-USD
110;4/21/2015;14.081;143.396;139.687;142.388;142.388;1055230.0;BTC-USD
111;4/22/2015;14.322;147.248;142.139;145.419;145.419;1130670.0;BTC-USD
112;4/23/2015;145.531;146.304;144.215;146.175;146.175;727959.0;BTC-USD
113;4/24/2015;145.821;146.217;141.695;141.928;141.928;1008680.0;BTC-USD
114;4/25/2015;142.041;143.009;13.967;140.291;140.291;868387.0;BTC-USD
115;4/26/2015;13.995;140.261;130.402;132.117;132.117;1292150.0;BTC-USD
116;4/27/2015;132.185;139.635;132.185;138.348;138.348;1465060.0;BTC-USD
117;4/28/2015;138.264;138.634;135.215;136.402;136.402;1014190.0;BTC-USD
118;4/29/2015;136.257;136.815;134.949;136.132;136.132;1372440.0;BTC-USD
119;4/30/2015;136.098;145.457;135.812;143.984;143.984;2039930.0;BTC-USD
120;5/1/2015;144.285;144.847;14.065;140.659;140.659;1169670.0;BTC-USD
121;5/2/2015;140.725;1.426;140.189;142.153;142.153;807758.0;BTC-USD
122;5/3/2015;14.198;145.274;141.396;14.327;14.327;1673860.0;BTC-USD
123;5/4/2015;143.461;14.506;140.541;140.766;140.766;1462600.0;BTC-USD
124;5/5/2015;141.488;142.214;138.988;140.664;140.664;1229630.0;BTC-USD
125;5/6/2015;140.633;14.109;138.607;13.889;13.889;1100820.0;BTC-USD
126;5/7/2015;138.973;148.722;138.305;145.518;145.518;1742090.0;BTC-USD
127;5/8/2015;14.549;149.181;144.182;148.108;148.108;1444320.0;BTC-USD
128;5/9/2015;148.048;149.066;144.166;144.831;144.831;1323730.0;BTC-USD
129;5/10/2015;14.483;145.387;142.273;143.874;143.874;993855.0;BTC-USD
130;5/11/2015;143.852;145.286;143.191;143.733;143.733;826032.0;BTC-USD
131;5/12/2015;143.881;145.132;14.276;144.562;144.562;723296.0;BTC-USD
132;5/13/2015;144.381;148.309;144.381;145.142;145.142;1913000.0;BTC-USD
133;5/14/2015;145.004;145.799;143.729;144.777;144.777;1078360.0;BTC-USD
134;5/15/2015;144.784;145.626;144.698;145.429;145.429;691297.0;BTC-USD
135;5/16/2015;14.547;145.477;139.956;144.613;144.613;757344.0;BTC-USD
136;5/17/2015;144.647;145.895;144.635;145.414;145.414;481714.0;BTC-USD
137;5/18/2015;145.364;146.443;144.165;144.637;144.637;630744.0;BTC-USD
138;5/19/2015;144.678;145.608;144.325;145.319;145.319;516737.0;BTC-USD
139;5/20/2015;145.352;1.462;14.495;145.919;145.919;892369.0;BTC-USD
140;5/21/2015;146.075;148.433;145.597;147.806;147.806;1109240.0;BTC-USD
141;5/22/2015;147.949;187.511;147.922;18.323;18.323;5017600.0;BTC-USD
142;5/23/2015;18.313;190.414;177.192;178.646;178.646;2701800.0;BTC-USD
143;5/24/2015;178.738;18.391;178.723;183.117;183.117;1725070.0;BTC-USD
144;5/25/2015;183.341;184.417;178.762;180.332;180.332;1457180.0;BTC-USD
145;5/26/2015;18.027;181.731;179.254;181.731;181.731;1381530.0;BTC-USD
146;5/27/2015;181.612;187.039;18.107;184.502;184.502;1675280.0;BTC-USD
147;5/28/2015;1.847;185.597;182.909;184.075;184.075;1301610.0;BTC-USD
148;5/29/2015;18.406;184.415;181.398;183.135;183.135;1762870.0;BTC-USD
149;5/30/2015;183.017;183.819;180.806;181.312;181.312;1327450.0;BTC-USD
150;5/31/2015;181.209;181.374;162.958;163.708;163.708;2071950.0;BTC-USD
151;6/1/2015;163.856;167.766;159.339;161.601;161.601;1998470.0;BTC-USD
152;6/2/2015;161.608;167.572;160.637;166.997;166.997;1370450.0;BTC-USD
153;6/3/2015;16.705;170.264;166.145;168.718;168.718;1162310.0;BTC-USD
154;6/4/2015;168.667;168.909;166.373;166.835;166.835;1065250.0;BTC-USD
155;6/5/2015;166.929;177.234;16.654;176.057;176.057;1474750.0;BTC-USD
156;6/6/2015;176.106;178.495;175.082;175.981;175.981;1184500.0;BTC-USD
157;6/7/2015;17.585;177.311;171.926;173.053;173.053;1160830.0;BTC-USD
158;6/8/2015;173.182;179.946;172.855;178.646;178.646;1710280.0;BTC-USD
159;6/9/2015;178.491;180.303;178.262;179.582;179.582;1480430.0;BTC-USD
160;6/10/2015;179.665;179.686;174.773;175.924;175.924;1212820.0;BTC-USD
161;6/11/2015;175.915;179.968;175.766;179.216;179.216;1048480.0;BTC-USD
162;6/12/2015;17.896;181.068;178.838;180.219;180.219;963104.0;BTC-USD
163;6/13/2015;180.274;186.233;17.972;186.153;186.153;1470540.0;BTC-USD
164;6/14/2015;186.078;207.149;185.398;200.287;200.287;3128440.0;BTC-USD
165;6/15/2015;200.235;202.729;19.932;201.825;201.825;1895750.0;BTC-USD
166;6/16/2015;201.804;287.846;200.867;287.659;287.659;10053700.0;BTC-USD
167;6/17/2015;289.642;319.535;272.191;288.862;288.862;13038800.0;BTC-USD
168;6/18/2015;289.033;312.908;288.293;309.507;309.507;7435550.0;BTC-USD
169;6/19/2015;309.533;311.926;268.658;28.073;28.073;7275770.0;BTC-USD
170;6/20/2015;28.102;309.212;275.109;303.591;303.591;5729100.0;BTC-USD
171;6/21/2015;303.519;30.491;290.466;302.236;302.236;3196090.0;BTC-USD
172;6/22/2015;302.145;304.618;295.914;302.846;302.846;3039690.0;BTC-USD
173;6/23/2015;302.777;302.777;297.063;297.453;297.453;2332310.0;BTC-USD
174;6/24/2015;297.423;297.423;277.863;277.863;277.863;3317430.0;BTC-USD
175;6/25/2015;277.278;289.388;268.781;285.033;285.033;4221940.0;BTC-USD
176;6/26/2015;284.674;290.831;282.234;286.024;286.024;2100370.0;BTC-USD
177;6/27/2015;286.143;311.658;285.597;310.317;310.317;4570240.0;BTC-USD
178;6/28/2015;309.358;330.582;302.262;330.582;330.582;2837150.0;BTC-USD
179;6/29/2015;318.773;382.034;303.305;37.365;37.365;12726600.0;BTC-USD
180;6/30/2015;374.412;434.331;372.664;408.676;408.676;15390500.0;BTC-USD
181;7/1/2015;4.086;411.425;38.437;392.427;392.427;7113180.0;BTC-USD
182;7/2/2015;392.664;41.622;392.268;406.537;406.537;6288460.0;BTC-USD
183;7/3/2015;406.233;413.092;406.101;411.531;411.531;4281280.0;BTC-USD
184;7/4/2015;411.832;413.928;405.846;411.353;411.353;3939060.0;BTC-USD
185;7/5/2015;41.269;495.272;403.697;495.272;495.272;14069300.0;BTC-USD
186;7/6/2015;4.947;569.067;467.224;541.723;541.723;22969200.0;BTC-USD
187;7/7/2015;543.707;548.493;489.927;523.463;523.463;13570800.0;BTC-USD
188;7/8/2015;524.678;638.862;51.394;636.112;636.112;23234900.0;BTC-USD
189;7/9/2015;635.645;783.326;599.581;753.694;753.694;42419800.0;BTC-USD
190;7/10/2015;752.701;872.748;406.863;450.522;450.522;62612600.0;BTC-USD
191;7/11/2015;447.577;478.966;370.533;437.382;437.382;19647300.0;BTC-USD
192;7/12/2015;438.751;538.402;434.778;528.725;528.725;19203600.0;BTC-USD
193;7/13/2015;529.992;529.992;43.199;46.799;46.799;14296100.0;BTC-USD
194;7/14/2015;468.284;488.742;447.981;464.989;464.989;5418730.0;BTC-USD
195;7/15/2015;464.896;472.049;414.464;421.409;421.409;7539760.0;BTC-USD
196;7/16/2015;419.748;426.772;329.972;368.978;368.978;17295300.0;BTC-USD
197;7/17/2015;372.079;393.342;355.029;378.681;378.681;9454510.0;BTC-USD
198;7/18/2015;378.299;422.592;377.685;400.188;400.188;8471440.0;BTC-USD
199;7/19/2015;400.438;407.472;365.895;376.611;376.611;4693260.0;BTC-USD
200;7/20/2015;377.032;393.859;373.374;393.859;393.859;4242190.0;BTC-USD
201;7/21/2015;393.053;400.784;376.621;376.621;376.621;4431730.0;BTC-USD
202;7/22/2015;378.298;38.407;368.424;382.366;382.366;2892200.0;BTC-USD
203;7/23/2015;382.554;385.061;376.051;378.444;378.444;2177740.0;BTC-USD
204;7/24/2015;378.946;472.562;375.973;460.183;460.183;14874300.0;BTC-USD
205;7/25/2015;459.776;488.126;447.234;463.199;463.199;10288900.0;BTC-USD
206;7/26/2015;463.255;4.752;443.693;466.232;466.232;7946990.0;BTC-USD
207;7/27/2015;468.313;473.974;458.612;467.137;467.137;5164400.0;BTC-USD
208;7/28/2015;467.001;513.669;465.021;50.584;50.584;10629300.0;BTC-USD
209;7/29/2015;504.962;509.908;472.398;479.768;479.768;6609040.0;BTC-USD
210;7/30/2015;479.262;479.262;450.806;457.803;457.803;5420630.0;BTC-USD
211;7/31/2015;45.822;476.697;450.986;464.104;464.104;4640650.0;BTC-USD
212;8/1/2015;463.908;464.418;40.729;41.532;41.532;6284530.0;BTC-USD
213;8/2/2015;408.738;419.908;385.891;417.491;417.491;6950580.0;BTC-USD
214;8/3/2015;416.947;437.425;403.877;416.219;416.219;5494590.0;BTC-USD
215;8/4/2015;418.342;447.226;418.262;437.793;437.793;4323960.0;BTC-USD
216;8/5/2015;437.433;442.543;430.105;434.922;434.922;2565020.0;BTC-USD
217;8/6/2015;4.349;436.223;402.367;406.467;406.467;3879570.0;BTC-USD
218;8/7/2015;406.334;422.069;397.027;420.828;420.828;4192810.0;BTC-USD
219;8/8/2015;422.099;422.364;383.542;385.475;385.475;4917730.0;BTC-USD
220;8/9/2015;384.339;398.426;381.139;389.859;389.859;3064680.0;BTC-USD
221;8/10/2015;39.008;398.013;389.761;394.888;394.888;2239890.0;BTC-USD
222;8/11/2015;394.874;415.955;394.295;415.955;415.955;3426300.0;BTC-USD
223;8/12/2015;414.334;415.755;397.444;398.545;398.545;3519900.0;BTC-USD
224;8/13/2015;397.227;397.251;384.041;388.034;388.034;2409030.0;BTC-USD
225;8/14/2015;388.069;406.731;38.648;402.623;402.623;3157170.0;BTC-USD
226;8/15/2015;402.249;404.187;391.511;392.546;392.546;2016290.0;BTC-USD
227;8/16/2015;393.203;398.654;389.236;395.228;395.228;3197720.0;BTC-USD
228;8/17/2015;396.332;403.499;393.534;398.396;398.396;2289060.0;BTC-USD
229;8/18/2015;398.368;399.957;34.377;346.971;346.971;3464380.0;BTC-USD
230;8/19/2015;347.965;361.915;335.854;347.782;347.782;5742670.0;BTC-USD
231;8/20/2015;347.081;362.497;347.081;360.509;360.509;2882900.0;BTC-USD
232;8/21/2015;360.023;364.309;354.829;356.502;356.502;1720630.0;BTC-USD
233;8/22/2015;356.256;359.079;345.897;351.123;351.123;1913720.0;BTC-USD
234;8/23/2015;351.328;354.009;335.316;339.447;339.447;2066020.0;BTC-USD
235;8/24/2015;339.258;339.258;296.611;299.474;299.474;7278630.0;BTC-USD
236;8/25/2015;298.477;305.319;254.379;29.372;29.372;11404300.0;BTC-USD
237;8/26/2015;294.969;303.967;283.658;294.651;294.651;4551630.0;BTC-USD
238;8/27/2015;294.614;29.902;283.645;286.605;286.605;1936130.0;BTC-USD
239;8/28/2015;284.239;296.003;270.522;290.629;290.629;4186540.0;BTC-USD
240;8/29/2015;291.616;29.465;28.243;287.651;287.651;1706060.0;BTC-USD
241;8/30/2015;287.156;29.053;275.934;28.484;28.484;1497480.0;BTC-USD
242;8/31/2015;285.323;286.248;278.997;284.207;284.207;1752920.0;BTC-USD
243;9/1/2015;284.742;287.549;280.563;282.001;282.001;1376040.0;BTC-USD
244;9/2/2015;281.981;282.813;27.573;279.545;279.545;2423010.0;BTC-USD
245;9/3/2015;279.669;280.446;257.997;263.314;263.314;2210590.0;BTC-USD
246;9/4/2015;263.814;272.467;263.334;270.112;270.112;1441530.0;BTC-USD
247;9/5/2015;270.205;294.305;266.153;291.954;291.954;2666820.0;BTC-USD
248;9/6/2015;291.782;311.515;290.331;304.807;304.807;4281360.0;BTC-USD
249;9/7/2015;3.039;310.386;298.669;30.459;30.459;2254530.0;BTC-USD
250;9/8/2015;304.737;312.862;3.014;304.738;304.738;2566300.0;BTC-USD
251;9/9/2015;304.828;305.145;291.041;292.392;292.392;2298470.0;BTC-USD
252;9/10/2015;292.465;297.154;289.288;294.936;294.936;1420320.0;BTC-USD
253;9/11/2015;294.878;298.439;294.012;295.746;295.746;1251460.0;BTC-USD
254;9/12/2015;296.257;297.082;282.292;282.555;282.555;1517440.0;BTC-USD
255;9/13/2015;282.479;285.467;277.492;281.594;281.594;1328080.0;BTC-USD
256;9/14/2015;281.492;286.237;277.806;284.465;284.465;1135730.0;BTC-USD
257;9/15/2015;28.442;293.434;281.679;282.319;282.319;918109.0;BTC-USD
258;9/16/2015;282.994;284.561;277.411;280.298;280.298;1192860.0;BTC-USD
259;9/17/2015;280.622;292.958;279.593;290.637;290.637;1626720.0;BTC-USD
260;9/18/2015;291.062;300.732;289.598;295.696;295.696;1572740.0;BTC-USD
261;9/19/2015;295.491;29.611;285.999;287.358;287.358;897801.0;BTC-USD
262;9/20/2015;287.507;287.524;282.986;284.644;284.644;989389.0;BTC-USD
263;9/21/2015;285.372;2.855;279.523;279.913;279.913;1027230.0;BTC-USD
264;9/22/2015;279.847;287.878;279.587;284.465;284.465;1442340.0;BTC-USD
265;9/23/2015;285.505;289.729;285.186;286.555;286.555;901921.0;BTC-USD
266;9/24/2015;287.151;294.836;287.072;292.998;292.998;1328450.0;BTC-USD
267;9/25/2015;293.324;294.878;288.703;289.286;289.286;959962.0;BTC-USD
268;9/26/2015;289.472;290.442;286.845;288.688;288.688;531617.0;BTC-USD
269;9/27/2015;288.899;289.741;286.505;287.116;287.116;748001.0;BTC-USD
270;9/28/2015;288.133;307.525;287.811;30.728;30.728;2604270.0;BTC-USD
271;9/29/2015;310.265;3.172;296.999;296.999;296.999;2896120.0;BTC-USD
272;9/30/2015;296.609;304.918;296.609;300.978;300.978;1371090.0;BTC-USD
273;10/1/2015;30.139;305.272;295.597;300.192;300.192;1644010.0;BTC-USD
274;10/2/2015;299.683;301.522;297.673;29.932;29.932;1132180.0;BTC-USD
275;10/3/2015;299.867;303.714;299.069;303.008;303.008;1051760.0;BTC-USD
276;10/4/2015;303.292;305.736;299.798;301.436;301.436;982441.0;BTC-USD
277;10/5/2015;302.106;303.254;298.571;301.599;301.599;1277060.0;BTC-USD
278;10/6/2015;302.012;31.559;301.068;314.593;314.593;1972700.0;BTC-USD
279;10/7/2015;314.897;31.624;305.587;305.858;305.858;1695270.0;BTC-USD
280;10/8/2015;306.134;307.697;304.768;306.403;306.403;1137940.0;BTC-USD
281;10/9/2015;306.913;311.212;306.446;310.797;310.797;978079.0;BTC-USD
282;10/10/2015;311.235;313.598;308.847;310.599;310.599;1000850.0;BTC-USD
283;10/11/2015;310.868;315.026;308.498;314.504;314.504;1222700.0;BTC-USD
284;10/12/2015;314.903;317.299;313.253;31.372;31.372;1252010.0;BTC-USD
285;10/13/2015;313.909;318.884;311.275;317.974;317.974;1605970.0;BTC-USD
286;10/14/2015;318.153;31.959;30.989;314.418;314.418;1781770.0;BTC-USD
287;10/15/2015;314.995;315.939;309.912;310.489;310.489;1428290.0;BTC-USD
288;10/16/2015;310.864;314.205;309.473;310.735;310.735;1472800.0;BTC-USD
289;10/17/2015;311.124;315.579;303.511;307.154;307.154;2454780.0;BTC-USD
290;10/18/2015;307.411;308.412;300.498;302.279;302.279;1217780.0;BTC-USD
291;10/19/2015;303.062;30.548;300.669;304.797;304.797;1239570.0;BTC-USD
292;10/20/2015;305.258;309.473;305.258;30.926;30.926;1163340.0;BTC-USD
293;10/21/2015;309.344;311.633;30.623;307.515;307.515;988482.0;BTC-USD
294;10/22/2015;308.079;314.128;307.233;311.465;311.465;1215290.0;BTC-USD
295;10/23/2015;312.043;312.812;309.293;311.154;311.154;1196600.0;BTC-USD
296;10/24/2015;311.266;311.965;307.777;309.986;309.986;955111.0;BTC-USD
297;10/25/2015;310.972;313.901;306.579;306.579;306.579;1656730.0;BTC-USD
298;10/26/2015;30.711;310.786;306.557;310.443;310.443;1119820.0;BTC-USD
299;10/27/2015;310.703;310.768;3.082;309.455;309.455;1102490.0;BTC-USD
300;10/28/2015;30.993;311.053;308.558;310.077;310.077;1433200.0;BTC-USD
301;10/29/2015;310.248;392.944;305.851;378.221;378.221;11455900.0;BTC-USD
302;10/30/2015;376.857;419.904;37.403;406.168;406.168;12206200.0;BTC-USD
303;10/31/2015;408.356;41.152;376.542;380.433;380.433;5425140.0;BTC-USD
304;11/1/2015;381.509;398.662;376.895;39.593;39.593;3801480.0;BTC-USD
305;11/2/2015;398.289;420.158;393.917;41.649;41.649;6302390.0;BTC-USD
306;11/3/2015;417.497;479.592;41.005;45.898;45.898;18600100.0;BTC-USD
307;11/4/2015;45.799;53.245;405.451;423.022;423.022;22553800.0;BTC-USD
308;11/5/2015;419.955;441.189;376.763;396.164;396.164;13017300.0;BTC-USD
309;11/6/2015;394.524;397.091;345.145;354.801;354.801;8761900.0;BTC-USD
310;11/7/2015;355.124;367.768;354.856;359.887;359.887;2638500.0;BTC-USD
311;11/8/2015;361.987;365.773;340.995;341.907;341.907;2399540.0;BTC-USD
312;11/9/2015;343.286;344.808;325.931;339.662;339.662;4195940.0;BTC-USD
313;11/10/2015;340.039;345.545;304.143;311.515;311.515;5565520.0;BTC-USD
314;11/11/2015;311.711;312.101;294.258;296.939;296.939;3648510.0;BTC-USD
315;11/12/2015;297.215;328.611;297.215;32.787;32.787;4133180.0;BTC-USD
316;11/13/2015;326.864;328.729;31.546;322.599;322.599;2247490.0;BTC-USD
317;11/14/2015;322.337;324.585;318.268;319.461;319.461;1293740.0;BTC-USD
318;11/15/2015;319.864;321.844;305.506;30.658;30.658;1750230.0;BTC-USD
319;11/16/2015;306.645;31.941;304.743;318.945;318.945;1578010.0;BTC-USD
320;11/17/2015;319.037;322.676;316.317;320.198;320.198;1607020.0;BTC-USD
321;11/18/2015;319.891;320.931;316.834;318.551;318.551;1425920.0;BTC-USD
322;11/19/2015;319.123;321.427;31.271;313.361;313.361;1448970.0;BTC-USD
323;11/20/2015;313.604;314.076;306.938;311.557;311.557;1698240.0;BTC-USD
324;11/21/2015;311.744;316.052;310.564;315.027;315.027;1057060.0;BTC-USD
325;11/22/2015;316.329;316.355;311.482;313.683;313.683;1070770.0;BTC-USD
326;11/23/2015;314.389;314.672;311.133;31.241;31.241;1389260.0;BTC-USD
327;11/24/2015;313.036;31.307;308.787;310.783;310.783;1510060.0;BTC-USD
328;11/25/2015;311.383;334.444;309.277;334.444;334.444;2877300.0;BTC-USD
329;11/26/2015;335.139;371.631;335.139;360.834;360.834;8700000.0;BTC-USD
330;11/27/2015;36.014;362.843;351.932;357.861;357.861;2780650.0;BTC-USD
331;11/28/2015;357.541;357.895;346.477;352.259;352.259;1691790.0;BTC-USD
332;11/29/2015;353.436;36.806;349.924;366.973;366.973;2720390.0;BTC-USD
333;11/30/2015;366.437;373.746;357.929;362.122;362.122;3339320.0;BTC-USD
334;12/1/2015;362.608;363.516;340.248;34.349;34.349;2841630.0;BTC-USD
335;12/2/2015;343.093;34.355;330.366;334.225;334.225;2452500.0;BTC-USD
336;12/3/2015;334.672;344.107;333.691;337.749;337.749;1943430.0;BTC-USD
337;12/4/2015;338.233;338.735;334.374;336.181;336.181;1333170.0;BTC-USD
338;12/5/2015;336.994;354.074;336.994;352.372;352.372;2664550.0;BTC-USD
339;12/6/2015;352.538;357.842;344.769;34.731;34.731;4063170.0;BTC-USD
340;12/7/2015;345.255;369.169;344.711;364.514;364.514;4210900.0;BTC-USD
341;12/8/2015;364.767;368.692;354.508;368.692;368.692;2744880.0;BTC-USD
342;12/9/2015;368.282;374.053;360.726;366.903;366.903;4506800.0;BTC-USD
343;12/10/2015;366.964;367.945;358.964;366.394;366.394;2538190.0;BTC-USD
344;12/11/2015;367.299;385.486;367.101;383.645;383.645;5086460.0;BTC-USD
345;12/12/2015;384.252;397.331;350.163;360.633;360.633;6201500.0;BTC-USD
346;12/13/2015;35.963;366.294;356.864;362.674;362.674;3218570.0;BTC-USD
347;12/14/2015;363.688;367.235;360.013;361.457;361.457;3011480.0;BTC-USD
348;12/15/2015;361.842;383.925;361.258;383.377;383.377;5124770.0;BTC-USD
349;12/16/2015;383.891;383.935;367.831;369.892;369.892;3628690.0;BTC-USD
350;12/17/2015;370.411;379.159;36.794;3.74;3.74;2244680.0;BTC-USD
351;12/18/2015;375.132;380.607;373.057;375.696;375.696;2642590.0;BTC-USD
352;12/19/2015;376.516;377.684;370.667;372.062;372.062;1480630.0;BTC-USD
